url,postal_code,municipality,property_id,price,cadastral_income,vat,state_of_the_property,currently_leased,build_year,availability,number_of_bedrooms,livable_surface,furnished,garage,number_of_garages,number_of_bathrooms,number_of_toilets,type_of_heating,elevator,orientation_of_the_front_facade,number_of_facades,garden,terrace,total_land_surface,gas,running_water,specific_primary_energy_consumption,epc_peb_reference,validity_date_epc_peb,certification_electrical_installation,preemption_right,urbanism_affectation,flooding_area_type,demarcated_flooding_area
https://immovlan.be/en/detail/residence/for-sale/3040/huldenberg/rbu64329,3040,huldenberg,RBU64329,250 000 €,,No,,No,,On contract,2,157 m²,,,,1,2,Electricity,No,,,Yes,Yes,1680 m²,,,612 kWh/m²/year,20251024-0003716710-RES-1,,,No,Residential recreation aria,no flooding area,(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/1080/sint-jans-molenbeek/vbd48020,1080,sint-jans-molenbeek,VBD48020,595 000 €,,No,Normal,,1930,,7,330 m²,No,,,5,5,Gas,No,North,2,Yes,Yes,122 m²,Yes,Yes,177 kWh/m²/year,,13/01/2031,"No, certificate does not comply",,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1160/oudergem/vbd48018,1160,oudergem,VBD48018,850 000 €,,No,To be renovated,,1987,On contract,5,255 m²,No,Yes,1,2,4,,No,West,2,Yes,Yes,185 m²,Yes,Yes,148 kWh/m²/year,,,No certificate,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/7100/haine-saint-pierre/vbd48024,7100,haine-saint-pierre,VBD48024,115 000 €,401 €,No,To be renovated,No,1936,On contract,3,,,,,1,,Gas,,,2,No,No,,,,307 kWh/m²/year,20250915024715,,"yes, certificate in accordance",No,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/3290/deurne/rbu64330,3290,deurne,RBU64330,295 000 €,,No,To be renovated,,1964,On contract,3,161 m²,,Yes,1,2,2,Fuel oil,,,4,Yes,Yes,786 m²,,Yes,453 kWh/m²/year,,,"No, certificate does not comply",No,,no flooding area,(information not available)
https://immovlan.be/en/detail/cottage/for-sale/4280/merdorp/vwd15564,4280,merdorp,VWD15564,570 000 €,,No,,,,,4,320 m²,,,,2,,Fuel oil,,South-east,,Yes,Yes,3198 m²,No,Yes,249 kWh/m²/year,2025061001150,09/06/2035,"No, certificate does not comply",,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2490/balen/rbu64334,2490,balen,RBU64334,495 000 €,,No,,No,1982,On contract,4,184 m²,,Yes,2,1,2,Fuel oil,No,,4,Yes,No,3675 m²,,,507 kWh/m²/year,20250527-0003603439-RES-1,,,No,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3970/leopoldsburg/rbu64335,3970,leopoldsburg,RBU64335,249 000 €,,No,,No,1950,On contract,2,126 m²,,Yes,2,1,1,Fuel oil,No,West,3,Yes,No,600 m²,,,622 kWh/m²/year,20251103-0003724543-RES-1,,,No,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2400/mol/rbu64333,2400,mol,RBU64333,428 000 €,,No,,No,1962,On contract,3,133 m²,,Yes,1,1,2,Fuel oil,No,South-east,4,Yes,Yes,985 m²,,,726 kWh/m²/year,20250112-0003502866-RES-1,,,No,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2400/mol/rbu64336,2400,mol,RBU64336,179 000 €,,No,,No,1930,On contract,2,123 m²,,Yes,1,1,1,Gas,No,South,2,Yes,Yes,331 m²,,,,,,,No,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/4040/herstal/rbu64337,4040,herstal,RBU64337,139 000 €,,No,,No,,On contract,3,97 m²,,,,,,Gas,No,,2,No,No,,,,450 kWh/m²/year,20180806011867,,,No,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8400/oostende/rbu62359,8400,oostende,RBU62359,434 000 €,,No,,No,,On contract,4,,,,,1,2,Gas,No,South-west,2,Yes,No,159 m²,,,128 kWh/m²/year,20241213-0003267942-RES-6,,,No,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/6870/saint-hubert/vbd47071,6870,saint-hubert,VBD47071,349 000 €,,No,Normal,No,2015,Negotiable,3,200 m²,,Yes,1,2,1,Fuel oil,,,3,Yes,Yes,1307 m²,,Yes,123 kWh/m²/year,20161205502765,,"yes, certificate in accordance",No,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/4020/liege/vbd47218,4020,liege,VBD47218,,,No,To be renovated,,,,4,215 m²,,Yes,1,2,1,Gas,,,4,Yes,Yes,439 m²,Yes,Yes,507 kWh/m²/year,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/7830/bassilly/vbd47119,7830,bassilly,VBD47119,332 000 €,180 €,No,To be renovated,No,,Immediately,3,210 m²,No,,,1,1,,No,South,4,Yes,Yes,760 m²,,Yes,250 kWh/m²/year,,,No certificate,No,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu62119,2140,borgerhout,RBU62119,385 000 €,,No,Normal,No,,On contract,3,95 m²,No,,,1,1,Gas,No,South,,Yes,No,81 m²,,,300 kWh/m²/year,0003506457-RES-1,,"yes, certificate in accordance",,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1080/sint-jans-molenbeek/vbd47072,1080,sint-jans-molenbeek,VBD47072,359 000 €,,No,Excellent,No,1920,Immediately,4,133 m²,,,,1,,Fuel oil,,,,Yes,Yes,,,Yes,639 kWh/m²/year,G,,No certificate,No,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/vbd47073,1030,schaarbeek,VBD47073,248 000 €,,,New,No,1930,Immediately,2,99 m²,,,,1,,Gas,,South,,No,No,,,Yes,331 kWh/m²/year,20251029-TEST,,"yes, certificate in accordance",No,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu62120,2100,deurne,RBU62120,189 000 €,,No,Normal,No,,On contract,3,99 m²,No,,,1,1,Gas,No,,,No,No,,,,329 kWh/m²/year,0003508418-RES-3,20/01/2035,"yes, certificate in accordance",,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/7801/irchonwelz/vbd46990,7801,irchonwelz,VBD46990,375 000 €,808 €,No,Normal,No,,,5,190 m²,No,,,1,1,,No,,3,Yes,No,605 m²,,Yes,130 kWh/m²/year,20251014018980,,"yes, certificate in accordance",,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/5537/anhee/vbd46996,5537,anhee,VBD46996,260 000 €,,No,Normal,No,,,5,243 m²,No,,,2,3,Gas,No,,4,No,No,146 m²,Yes,Yes,,,,Not applicable,,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8930/menen/rbu62140,8930,menen,RBU62140,95 000 €,378 €,No,Normal,No,,On contract,2,100 m²,No,,,1,1,Gas,No,West,2,Yes,Yes,240 m²,Yes,Yes,,20230307-0002828569-KNR-1,07/03/2033,Not applicable,,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1460/ittre/vbd47004,1460,ittre,VBD47004,195 000 €,337 €,No,To be renovated,No,,On contract,3,140 m²,No,Yes,1,,1,Fuel oil,No,North-west,2,Yes,Yes,,,,,,,No certificate,,,(information not available),(information not available)
https://immovlan.be/en/detail/villa/for-sale/9550/herzele/rbu62141,9550,herzele,RBU62141,725 000 €,1 600 €,No,Excellent,No,,Immediately,6,440 m²,No,Yes,1,1,3,Wood,No,,,Yes,Yes,,Yes,Yes,116 kWh/m²/year,,,"yes, certificate in accordance",No,"Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/master-house/for-sale/4000/liege/vbd47008,4000,liege,VBD47008,625 000 €,2 243 €,No,Normal,No,1920,,8,630 m²,No,Yes,,2,4,Gas,No,West,2,Yes,Yes,790 m²,,,255 kWh/m²/year,PEB N° 20220405000283,,"yes, certificate in accordance",,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/4420/montegnee/vbd47009,4420,montegnee,VBD47009,229 000 €,404 €,No,Excellent,No,,,3,123 m²,No,,,1,1,Gas,No,,3,No,Yes,86 m²,Yes,Yes,193 kWh/m²/year,20250904000850,,Not applicable,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9120/vrasene/rbu62156,9120,vrasene,RBU62156,499 000 €,893 €,No,Normal,No,2016,On contract,4,208 m²,No,Yes,1,1,2,Gas,No,South,3,Yes,Yes,441 m²,Yes,Yes,61 kWh/m²/year,3717588-RES-1,30/11/2026,"yes, certificate in accordance",Yes,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu62159,2100,deurne,RBU62159,229 000 €,423 €,No,To be renovated,No,1932,On contract,2,107 m²,No,,,2,1,Gas,No,South,2,No,No,109 m²,,,207 kWh/m²/year,20251007-0003703366-RES-1,07/10/2035,"yes, certificate in accordance",No,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2430/vorst/rbu62161,2430,vorst,RBU62161,750 000 €,1 463 €,No,Normal,No,1977,Negotiable,3,,No,,,2,2,Fuel oil,No,South-east,4,Yes,Yes,4690 m²,,Yes,397 kWh/m²/year,,,"yes, certificate in accordance",Yes,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd47013,5590,ciney,VBD47013,175 000 €,,No,To be renovated,No,,,2,135 m²,No,,,1,1,Gas,No,,2,No,No,,Yes,Yes,338 kWh/m²/year,20251024018170,24/10/2035,Not applicable,,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2360/oud-turnhout/rbu62162,2360,oud-turnhout,RBU62162,319 000 €,790 €,No,To be renovated,No,1932,On contract,3,203 m²,No,Yes,1,1,2,Fuel oil,No,North-east,3,Yes,Yes,265 m²,,Yes,499 kWh/m²/year,20250924-0003693318-RES-1,,Not applicable,No,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8434/westende/rbu62167,8434,westende,RBU62167,315 000 €,640 €,No,Excellent,No,2018,,3,76 m²,Yes,,,1,1,Gas,,,,Yes,Yes,220 m²,Yes,Yes,,,,"yes, certificate in accordance",,Area info not available,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/3930/hamont-achel/rbu62154,3930,hamont-achel,RBU62154,485 000 €,,No,Normal,No,1992,On contract,4,224 m²,No,,,1,2,Gas,No,West,4,Yes,Yes,844 m²,Yes,Yes,170 kWh/m²/year,,,"yes, certificate in accordance",No,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/8670/koksijde/rbu62199,8670,koksijde,RBU62199,497 200 €,784 €,No,Excellent,No,1900,On contract,3,142 m²,No,Yes,1,1,1,Electricity,,South,,Yes,No,774 m²,No,Yes,809 kWh/m²/year,,,Not applicable,No,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/5150/floreffe/vbd47017,5150,floreffe,VBD47017,199 000 €,467 €,No,To renovate,,,,4,146 m²,No,,,2,2,Gas,,,2,Yes,Yes,122 m²,,,365 kWh/m²/year,,29/10/2035,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6031/monceau-sur-sambre/vbd47024,6031,monceau-sur-sambre,VBD47024,109 000 €,,No,To be renovated,,,,4,130 m²,No,,,,,,,,2,,Yes,,,,471 kWh/m²/year,,11/08/2029,,,,(information not available),(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/4690/bassenge/vbd47074,4690,bassenge,VBD47074,,4 764 €,No,Normal,Yes,1996,,18,611 m²,No,Yes,6,6,6,,No,South,4,Yes,Yes,2479 m²,,Yes,277 kWh/m²/year,,09/01/2035,"yes, certificate in accordance",No,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1650/beersel/rbu62262,1650,beersel,RBU62262,795 000 €,4 187 €,No,Normal,No,,Immediately,3,291 m²,No,Yes,,1,2,Wood,No,,,Yes,Yes,,Yes,Yes,399 kWh/m²/year,3663249,,"No, certificate does not comply",No,Extended area of residence,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2220/heist-op-den-berg/rbu62341,2220,heist-op-den-berg,RBU62341,468 000 €,779 €,No,,No,2017,,3,171 m²,,,,,1,Gas,,,,Yes,Yes,253 m²,Yes,Yes,28 kWh/m²/year,12014-G-2015/00056/EP03093/A852/D03/SD001,,No certificate,,"Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2520/emblem/rbu62343,2520,emblem,RBU62343,425 000 €,635 €,No,,No,1957,,2,124 m²,,Yes,1,1,2,Gas,,,4,Yes,Yes,780 m²,Yes,Yes,323 kWh/m²/year,20251023-0003716804-RES-1,,"yes, certificate in accordance",,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2580/beerzel/rbu62344,2580,beerzel,RBU62344,575 000 €,1 136 €,No,,No,2016,,4,253 m²,,Yes,1,1,2,Gas,,,,Yes,Yes,322 m²,Yes,Yes,92 kWh/m²/year,20251015-0003710726-RES-1,,"No, certificate does not comply",,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2220/heist-op-den-berg/rbu62345,2220,heist-op-den-berg,RBU62345,468 000 €,779 €,No,,No,2017,,3,171 m²,,,,,1,Gas,,,,Yes,Yes,253 m²,Yes,Yes,28 kWh/m²/year,12014-G-2015/00056/EP03093/A852/D03/SD001,,No certificate,,"Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8930/rekkem/vbd47078,8930,rekkem,VBD47078,319 000 €,753 €,No,Excellent,No,,On contract,2,149 m²,No,Yes,1,1,,Gas,No,,4,Yes,Yes,568 m²,Yes,Yes,285 kWh/m²/year,,03/04/2034,"yes, certificate in accordance",No,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2400/mol/rbu62349,2400,mol,RBU62349,379 000 €,625 €,,Excellent,No,2022,,3,,,,,1,1,Gas,,,3,Yes,Yes,502 m²,Yes,Yes,29 kWh/m²/year,13025-G-OMV_2019039399/EP11928/A001/D07/SD001,,"yes, certificate in accordance",,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3990/peer/rbu62352,3990,peer,RBU62352,449 000 €,,No,,,1955,On contract,6,242 m²,,Yes,,1,,,,,4,Yes,,456 m²,Yes,,121 kWh/m²/year,,,,No,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/3600/genk/rbu62350,3600,genk,RBU62350,145 000 €,,No,,No,1930,,3,120 m²,,Yes,2,1,,,,,3,Yes,No,120 m²,,,,,,No certificate,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/7500/tournai/vbd47081,7500,tournai,VBD47081,495 000 €,4 033 €,No,Normal,Yes,1920,,4,343 m²,No,,,3,3,Gas,No,,2,No,Yes,192 m²,Yes,Yes,396 kWh/m²/year,,08/11/2025,No certificate,,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8310/sint-kruis/rbu62356,8310,sint-kruis,RBU62356,398 000 €,,No,,No,,,3,,,Yes,,1,,,,,,Yes,Yes,,,,138 kWh/m²/year,20251028-0002294940-RES-2,,"yes, certificate in accordance",,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1140/evere/vbd47084,1140,evere,VBD47084,325 000 €,1 065 €,No,To be renovated,No,1935,,4,130 m²,,,,1,2,,,,2,Yes,No,,,,478 kWh/m²/year,20241214-0000698834-01-1,,"yes, certificate in accordance",,,(information not available),(information not available)
https://immovlan.be/en/detail/master-house/for-sale/4690/bassenge/vbd47090,4690,bassenge,VBD47090,280 000 €,,No,To renovate,,1930,Immediately,4,208 m²,No,Yes,,1,,,No,,4,Yes,Yes,409 m²,,,434 kWh/m²/year,,,"No, certificate does not comply",,,no flooding area,(information not available)
https://immovlan.be/en/detail/chalet/for-sale/4550/villers-le-temple/vbd47096,4550,villers-le-temple,VBD47096,349 000 €,272 €,No,Normal,No,1972,On contract,2,86 m²,No,Yes,1,1,1,Electricity,No,,4,Yes,Yes,2248 m²,,Yes,358 kWh/m²/year,,22/10/2035,"No, certificate does not comply",,,,(information not available)
https://immovlan.be/en/detail/master-house/for-sale/4877/olne/vbd47089,4877,olne,VBD47089,,,No,To be renovated,,1771,Immediately,6,300 m²,No,Yes,1,2,,,No,,3,Yes,Yes,562 m²,,,378 kWh/m²/year,,,"No, certificate does not comply",,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1640/sint-genesius-rode/rbu62358,1640,sint-genesius-rode,RBU62358,1 095 000 €,,No,,No,1974,On contract,6,400 m²,,Yes,1,4,3,Fuel oil,No,,4,Yes,Yes,1642 m²,,,,,,,,Area info not available,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2520/ranst/rbu62284,2520,ranst,RBU62284,549 000 €,808 €,No,Normal,,1999,On contract,2,148 m²,,Yes,1,1,2,Gas,No,South-east,4,Yes,Yes,2008 m²,Yes,Yes,354 kWh/m²/year,,,No certificate,Yes,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2040/antwerp/rbu62283,2040,antwerp,RBU62283,319 000 €,949 €,No,Normal,,1959,On contract,2,126 m²,No,Yes,2,1,1,,,North,3,Yes,Yes,3050 m²,Yes,Yes,386 kWh/m²/year,,20/10/2035,No certificate,No,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9080/lochristi/vbd47102,9080,lochristi,VBD47102,535 000 €,,No,Normal,,1976,On contract,4,201 m²,,Yes,1,2,2,Gas,No,,4,Yes,Yes,747 m²,,,289 kWh/m²/year,,,"No, certificate does not comply",,,(information not available),(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/2220/heist-op-den-berg/rbu62285,2220,heist-op-den-berg,RBU62285,425 000 €,1 524 €,No,To renovate,,,Immediately,4,317 m²,,Yes,,1,,,,,4,Yes,Yes,4111 m²,,Yes,594 kWh/m²/year,,,"No, certificate does not comply",No,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1790/teralfene/rbu62288,1790,teralfene,RBU62288,319 000 €,954 €,No,To be renovated,No,1970,,4,230 m²,,Yes,1,1,1,Fuel oil,,,3,Yes,No,398 m²,Yes,Yes,537 kWh/m²/year,20251028-0003721192-RES-1,28/10/2035,No certificate,,"Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/3110/rotselaar/rbu62286,3110,rotselaar,RBU62286,299 000 €,924 €,No,,,1967,,3,158 m²,,Yes,1,1,1,Gas,,,4,Yes,Yes,841 m²,Yes,Yes,526 kWh/m²/year,,05/08/2035,"No, certificate does not comply",,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3111/wezemaal/rbu62287,3111,wezemaal,RBU62287,299 000 €,924 €,No,,,1967,,3,158 m²,,Yes,1,1,1,Gas,,,4,Yes,Yes,841 m²,Yes,Yes,526 kWh/m²/year,,05/08/2035,"No, certificate does not comply",,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/6250/aiseau-presles/vbd47041,6250,aiseau-presles,VBD47041,277 000 €,,No,To renovate,,1930,On contract,4,239 m²,,Yes,2,1,2,Gas,No,,4,Yes,Yes,525 m²,Yes,Yes,727 kWh/m²/year,,,"No, certificate does not comply",,,no flooding area,(information not available)
